# c                Rg2        epsilon=-0.8 
000.001            3891.220
000.002            1379.110
000.003            661.276
000.004            834.145
000.006            449.198
000.008            527.499
000.011            1221.590
000.016            1599.180
000.023            2009.670
000.045            896.288
000.064            1502.920
000.091            1317.470
000.128            2899.670
