1.000000000000000056e-01 -1.999524498711844672e+03
1.019980399607992166e-01 -1.999517144136481875e+03
1.039960799215984416e-01 -1.999509274368929027e+03
1.059941198823976527e-01 -1.999500858378516341e+03
1.079921598431968777e-01 -1.999491862201782396e+03
1.099901998039960888e-01 -1.999482248587190725e+03
1.119882397647952998e-01 -1.999471976589940823e+03
1.139862797255945248e-01 -1.999461001106091317e+03
1.159843196863937359e-01 -1.999449272332861710e+03
1.179823596471929470e-01 -1.999436735138963513e+03
1.199803996079921720e-01 -1.999423328325129205e+03
1.219784395687913831e-01 -1.999408983750312927e+03
1.239764795295905941e-01 -1.999393625293091645e+03
1.259745194903898191e-01 -1.999377167610268998e+03
1.279725594511890441e-01 -1.999359514644971796e+03
1.299705994119882413e-01 -1.999340557824057441e+03
1.319686393727874663e-01 -1.999320173868444954e+03
1.339666793335866912e-01 -1.999298222118836293e+03
1.359647192943859162e-01 -1.999274541251513256e+03
1.379627592551851134e-01 -1.999248945222200064e+03
1.399607992159843384e-01 -1.999221218227120517e+03
1.419588391767835356e-01 -1.999191108404982288e+03
1.439568791375827606e-01 -1.999158319915429502e+03
1.459549190983819855e-01 -1.999122502909722016e+03
1.479529590591812105e-01 -1.999083240745454987e+03
1.499509990199804077e-01 -1.999040033570810010e+03
1.519490389807796327e-01 -1.998992277088368610e+03
1.539470789415788299e-01 -1.998939234864041055e+03
1.559451189023780548e-01 -1.998880001912594935e+03
1.579431588631772798e-01 -1.998813456374153702e+03
1.599411988239765048e-01 -1.998738194749130798e+03
1.619392387847757020e-01 -1.998652444149302710e+03
1.639372787455749270e-01 -1.998553941975973657e+03
1.659353187063741242e-01 -1.998439768751330803e+03
1.679333586671733491e-01 -1.998306112546928489e+03
1.699313986279725741e-01 -1.998147932075330800e+03
1.719294385887717991e-01 -1.997958467798296169e+03
1.739274785495710240e-01 -1.997728523300046618e+03
1.759255185103702213e-01 -1.997445399307514435e+03
1.779235584711694462e-01 -1.997091308771075319e+03
1.799215984319686434e-01 -1.996641041250501303e+03
1.819196383927678684e-01 -1.996058614266994709e+03
1.839176783535670934e-01 -1.995292754007710755e+03
1.859157183143663183e-01 -1.994271543999592723e+03
1.879137582751655156e-01 -1.992897985892937641e+03
1.899117982359647405e-01 -1.991051289637351829e+03
1.919098381967639377e-01 -1.988603467015795331e+03
1.939078781575631627e-01 -1.985462207658763191e+03
1.959059181183623877e-01 -1.981631967559150098e+03
1.979039580791616126e-01 -1.977234060085826059e+03
1.999019980399608376e-01 -1.972410597155707819e+03
2.019000380007600348e-01 -1.967166110350276995e+03
