# LinearChain_N256_E-0.4_c8_PerXYZ128_Solvent_004v010.bfm
# MCS: 203500000
# f0: 1.01
# f: 1.00000000948938
# Iteration20
# histogram: [-30001.05 ; 1.05 ; 300021 ]
# 
-999.600000000002	22045.5022195027
-999.2	22046.0800698911
-998.800000000002	22046.6546738307
-998.400000000001	22047.2354848109
-998.000000000003	22047.8119918866
-997.600000000002	22048.3936778097
-997.2	22048.9686062732
-996.800000000002	22049.5504951928
-996.400000000001	22050.1239079355
-996.000000000003	22050.7018354806
-995.600000000002	22051.2770441693
-995.2	22051.8553752372
-994.800000000002	22052.4351038617
-994.400000000001	22053.013572706
-994.000000000003	22053.5926927679
-993.600000000002	22054.1707326076
-993.2	22054.7483000933
-992.800000000002	22055.3219749588
-992.400000000001	22055.9021257943
-992.000000000003	22056.4819028379
-991.600000000002	22057.0552368789
-991.2	22057.6340015634
-990.800000000002	22058.2131559064
-990.400000000001	22058.7867349645
-990.000000000003	22059.362297555
-989.600000000002	22059.9406117722
-989.2	22060.518707304
-988.800000000002	22061.0953339111
-988.400000000001	22061.6770398023
-988.000000000003	22062.2489106701
-987.600000000002	22062.8241147041
-987.2	22063.4033316957
-986.800000000002	22063.9766970407
-986.400000000001	22064.5580006656
-986.000000000003	22065.1291767636
-985.600000000002	22065.7079067585
-985.2	22066.285305124
-984.800000000002	22066.8648494653
-984.400000000001	22067.4440200018
-984.000000000003	22068.0178963729
-983.600000000002	22068.5969972638
-983.2	22069.1726422335
-982.800000000002	22069.7471865204
-982.400000000001	22070.3253040461
-982.000000000003	22070.9043822441
-981.600000000002	22071.4787951394
-981.2	22072.0531933271
-980.800000000002	22072.6310006776
-980.400000000001	22073.2086293815
-980.000000000003	22073.78444267
-979.600000000002	22074.3634916188
-979.2	22074.9403803733
-978.800000000002	22075.5147104688
-978.400000000001	22076.0897897344
-978.000000000003	22076.6698308587
-977.600000000002	22077.2408015285
-977.2	22077.8207917158
-976.800000000002	22078.3935247122
-976.400000000001	22078.9706753308
-976.000000000003	22079.5447222683
-975.600000000002	22080.1206481914
-975.2	22080.6987969467
-974.800000000002	22081.2718383197
-974.400000000001	22081.8469737603
-974.000000000003	22082.4188758534
-973.600000000002	22082.999117845
-973.2	22083.5732359228
-972.800000000002	22084.1481829399
-972.400000000001	22084.719647663
-972.000000000003	22085.2988352116
-971.600000000002	22085.8694864639
-971.2	22086.4491522567
-970.800000000002	22087.0240116522
-970.400000000001	22087.6003588721
-970.000000000003	22088.1741865586
-969.600000000002	22088.7512711149
-969.2	22089.3280510765
