# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 300
# 	max connectivity: 7
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# 
# not registered features: 
# 
# #!version
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

100000	14710	15636	3922.03	34268	
150000	11845	12352.2	2970.78	27168	
200000	9391.21	8940.52	1892.76	20224.5	
250000	7714.58	6993.34	1831	16538.9	
300000	6168.75	5895.93	1823.98	13888.6	
350000	5958.61	4545.81	1470.44	11974.9	
400000	5552.86	3655.54	1486.4	10694.8	
450000	4739.96	3653.8	1658.53	10052.3	
500000	4414.56	2919.85	1114.22	8448.63	
550000	4537.18	2276.98	846.815	7660.97	
600000	4359.58	2033.33	696.315	7089.22	
650000	3266.86	1872.7	602.376	5741.94	
700000	3029.74	1176.05	938.024	5143.82	
750000	2195.42	697.751	1014.26	3907.43	
800000	2072.1	407.663	786.318	3266.08	
850000	2048.15	440.093	612.135	3100.38	
900000	2175.16	593.03	763.145	3531.33	
950000	1727.8	390.219	580.348	2698.36	
1e+06	1709.56	405.147	694.83	2809.53	
1.05e+06	1338.84	215.818	948.533	2503.19	
1.1e+06	1545.44	248.877	705.357	2499.67	
1.15e+06	1560.46	360.85	1084.69	3006	
1.2e+06	1513.07	385.051	952.347	2850.47	
1.25e+06	1389.49	620.982	861.767	2872.24	
1.3e+06	932.977	810.266	777.389	2520.63	
1.35e+06	637.855	1183.83	981.935	2803.62	
1.4e+06	325.175	1092.2	1078.9	2496.27	
1.45e+06	305.712	895.741	1194.38	2395.84	
1.5e+06	211.851	726.593	1309.38	2247.82	
1.55e+06	519.67	690.042	1229.1	2438.81	
1.6e+06	556.046	639.995	1090.96	2287	
1.65e+06	479.919	650.381	1207.48	2337.78	
1.7e+06	336.214	673.031	1055.43	2064.68	
1.75e+06	276.722	618.257	1164.4	2059.38	
1.8e+06	182.736	689.063	963.134	1834.93	
1.85e+06	291.761	446.484	872.672	1610.92	
1.9e+06	282.757	419.659	1048.65	1751.06	
1.95e+06	236.298	253.239	983.429	1472.97	
2e+06	223.345	227.082	1255.44	1705.87	
2.05e+06	85.9233	173.088	1375.75	1634.76	
2.1e+06	219.407	237.226	1193.04	1649.68	
2.15e+06	240.289	207.661	1023.36	1471.3	
2.2e+06	374.775	155.216	871.459	1401.45	
2.25e+06	325.66	351.986	1115.76	1793.41	
2.3e+06	333.364	574.768	979.759	1887.89	
2.35e+06	504.897	648.915	1114.93	2268.74	
2.4e+06	302.298	460.706	1135.17	1898.17	
2.45e+06	189.423	548.266	1007.4	1745.09	
2.5e+06	253.461	540.584	1047.49	1841.54	
2.55e+06	376.857	701.089	1293.08	2371.03	
2.6e+06	242.84	749.247	1162.05	2154.14	
2.65e+06	181.985	504.334	1346.52	2032.84	
2.7e+06	92.5287	580.199	1093.64	1766.36	
2.75e+06	188.882	298.741	601.468	1089.09	
2.8e+06	272.605	250.796	721.06	1244.46	
2.85e+06	310.474	354.39	774.677	1439.54	
2.9e+06	332.736	511.1	489.371	1333.21	
2.95e+06	264.207	562.367	440.387	1266.96	
3e+06	327.894	628.62	503.863	1460.38	
3.05e+06	194.861	494.987	601.262	1291.11	
3.1e+06	103.73	476.256	577.726	1157.71	
3.15e+06	160.397	444.47	286.546	891.413	
3.2e+06	128.902	388.356	265.67	782.928	
3.25e+06	134.293	415.74	268.847	818.879	
3.3e+06	154.302	556.734	295.893	1006.93	
3.35e+06	211.088	564.819	378.996	1154.9	
3.4e+06	282.032	429.758	501.787	1213.58	
3.45e+06	469.846	481.081	583.361	1534.29	
3.5e+06	373.447	649.761	566.761	1589.97	
3.55e+06	283.713	657.177	585.633	1526.52	
3.6e+06	316.254	681.694	506.736	1504.68	
3.65e+06	234.271	688.178	671.807	1594.26	
3.7e+06	170.108	684.841	448.576	1303.52	
3.75e+06	152.467	920.485	457.167	1530.12	
3.8e+06	133.875	738.623	363.871	1236.37	
3.85e+06	94.6268	978.753	307.293	1380.67	
3.9e+06	31.3004	1366.34	338.299	1735.94	
3.95e+06	35.0811	1532.77	296.761	1864.61	
4e+06	87.3652	1627.29	117.13	1831.79	
4.05e+06	137.566	1375	117.553	1630.11	
4.1e+06	141.324	1092.35	154.551	1388.22	
4.15e+06	83.2912	813.27	193.137	1089.7	
4.2e+06	86.9257	837.806	133.934	1058.67	
4.25e+06	106.235	1173.64	107.73	1387.61	
4.3e+06	122.265	1270.76	129.337	1522.36	
4.35e+06	389.093	1106.02	114.901	1610.02	
4.4e+06	626.11	679.492	173.56	1479.16	
4.45e+06	715.708	819.203	188.445	1723.36	
4.5e+06	787.407	784.381	201.31	1773.1	
4.55e+06	639.401	1084.69	215.491	1939.58	
4.6e+06	729.009	1311.13	325.99	2366.13	
4.65e+06	691.925	1470.33	244.108	2406.37	
4.7e+06	568.676	1411.18	232.927	2212.78	
4.75e+06	662.465	1523.33	149.18	2334.98	
4.8e+06	728.829	1592.34	85.198	2406.37	
4.85e+06	697.793	2009.16	159.779	2866.73	
4.9e+06	753.559	1848.09	175.129	2776.77	
4.95e+06	636.527	1793.12	252.625	2682.27	
5e+06	833.927	1559.89	409.02	2802.84	
5.05e+06	592.739	1615.73	365.552	2574.02	
5.1e+06	570.313	1478.33	263.805	2312.45	
5.15e+06	1081.41	1316.08	400.082	2797.57	
5.2e+06	1413.99	1310.96	313.28	3038.22	
5.25e+06	1590.49	1101.54	571.294	3263.33	
5.3e+06	1222.16	770.65	460.654	2453.46	
5.35e+06	957.148	707.193	136.905	1801.25	
5.4e+06	1172.95	709.809	143.545	2026.3	
5.45e+06	947.769	640.547	98.2231	1686.54	
5.5e+06	816.762	475.738	70.3908	1362.89	
5.55e+06	1008.05	364.834	127.859	1500.74	
5.6e+06	1221.42	408.03	92.3845	1721.84	
5.65e+06	1105.05	468.568	50.0087	1623.62	
5.7e+06	1135.71	465.928	39.5456	1641.18	
5.75e+06	1019.79	382.426	34.4345	1436.65	
5.8e+06	996.879	436.586	87.5878	1521.05	
5.85e+06	778.395	373.141	112.42	1263.96	
5.9e+06	816.226	389.963	127.176	1333.37	
5.95e+06	683.341	312.073	112.29	1107.71	
6e+06	547.11	371.345	155.179	1073.63	
6.05e+06	359.475	230.73	235.395	825.6	
6.1e+06	449.726	332.212	324.163	1106.1	
6.15e+06	510.291	342.423	376.554	1229.27	
6.2e+06	588.784	281.742	361.213	1231.74	
6.25e+06	692.123	468.145	246.117	1406.39	
6.3e+06	875.193	233.436	172.48	1281.11	
6.35e+06	1089.15	76.3142	328.69	1494.15	
6.4e+06	659.219	182.963	201.357	1043.54	
6.45e+06	649.263	66.7415	341.119	1057.12	
6.5e+06	805.048	156.116	457.75	1418.91	
6.55e+06	517.236	362.215	613.574	1493.03	
6.6e+06	504.002	292.443	678.036	1474.48	
6.65e+06	338.033	273.19	759.873	1371.1	
6.7e+06	430.807	247.299	849.68	1527.79	
6.75e+06	281.064	343.983	745.603	1370.65	
6.8e+06	153.585	151.409	822.928	1127.92	
6.85e+06	150.242	81.3295	1076.73	1308.3	
6.9e+06	117.722	147.202	1259.57	1524.49	
6.95e+06	180.141	191.502	1379.15	1750.79	
7e+06	284.514	76.5812	1109.19	1470.28	
7.05e+06	287.483	62.4686	714.192	1064.14	
7.1e+06	193.705	65.1152	849.443	1108.26	
7.15e+06	219.174	74.8913	682.457	976.523	
7.2e+06	300.976	72.0031	459.957	832.935	
7.25e+06	379.476	101.352	709.064	1189.89	
7.3e+06	308.892	94.338	861.456	1264.69	
7.35e+06	286.299	120.726	810.785	1217.81	
7.4e+06	276.664	58.3792	914.907	1249.95	
7.45e+06	328.051	122.457	806.749	1257.26	
7.5e+06	496.969	112.598	913.783	1523.35	
7.55e+06	538.977	75.4638	912.422	1526.86	
7.6e+06	476.549	128.396	1031	1635.95	
7.65e+06	468.81	191.23	1103.63	1763.67	
7.7e+06	463.448	116.923	1340.19	1920.57	
7.75e+06	817.989	63.6685	1037.94	1919.6	
7.8e+06	1061.49	56.9201	1013.48	2131.89	
7.85e+06	988.238	49.4537	1024.09	2061.78	
7.9e+06	1248.72	152.693	1313.81	2715.22	
7.95e+06	860.953	49.2665	1235.38	2145.6	
8e+06	864.859	66.2942	928.812	1859.97	
8.05e+06	718.266	85.6964	935.836	1739.8	
8.1e+06	871.882	60.4432	745.828	1678.15	
8.15e+06	570.569	215.128	828.024	1613.72	
8.2e+06	577.62	112.201	928.343	1618.16	
8.25e+06	893.517	124.283	955.405	1973.2	
8.3e+06	970.301	69.3013	873.999	1913.6	
8.35e+06	667.42	91.1899	1222.09	1980.7	
8.4e+06	551.644	149.978	909.915	1611.54	
8.45e+06	465.706	241.206	839.372	1546.28	
8.5e+06	382.709	231.833	935.037	1549.58	
8.55e+06	309.332	173.189	551.652	1034.17	
8.6e+06	253.53	195.559	418.421	867.51	
8.65e+06	393.321	115.246	506.912	1015.48	
8.7e+06	284.92	106.069	364.313	755.302	
8.75e+06	394.131	130.691	286.127	810.949	
8.8e+06	380.306	101.095	345.035	826.437	
8.85e+06	295.91	119.257	433.646	848.812	
8.9e+06	500.53	124.237	332.53	957.296	
8.95e+06	633.972	122.069	295.948	1051.99	
9e+06	401.776	96.238	293.169	791.183	
9.05e+06	640.35	127.139	179.995	947.484	
9.1e+06	793.177	112.943	214.233	1120.35	
9.15e+06	913.791	110.523	135.226	1159.54	
9.2e+06	1116.28	149.357	280.139	1545.78	
9.25e+06	1340.39	62.3527	184.963	1587.7	
9.3e+06	1033.55	78.0631	305.7	1417.31	
9.35e+06	731.163	106.674	255.806	1093.64	
9.4e+06	857.262	152.88	262.968	1273.11	
9.45e+06	894.129	160.621	374.56	1429.31	
9.5e+06	989.053	148.055	302.516	1439.62	
9.55e+06	930.64	70.4013	215.226	1216.27	
9.6e+06	645.168	149.673	198.448	993.288	
9.65e+06	621.833	178.826	249.656	1050.32	
9.7e+06	738.728	164.819	166.677	1070.22	
9.75e+06	503.041	159.344	61.0375	723.422	
9.8e+06	556.476	107.743	46.8073	711.027	
9.85e+06	634.037	144.548	154.223	932.808	
9.9e+06	872.141	194.222	139.971	1206.33	
9.95e+06	996.7	249.29	309.137	1555.13	
1e+07	802.366	289.488	286.122	1377.98	
1.005e+07	926.822	313.325	272.828	1512.98	
1.01e+07	1027.87	307.682	119.307	1454.86	
1.015e+07	794.062	545.39	116.976	1456.43	
1.02e+07	544.636	635.207	94.3881	1274.23	
1.025e+07	518.157	501.387	120.543	1140.09	
1.03e+07	489.093	560.672	114.638	1164.4	
1.035e+07	392.517	822.271	110.77	1325.56	
1.04e+07	652.51	922.274	58.5589	1633.34	
1.045e+07	959.436	1076.7	121.362	2157.49	
1.05e+07	763.773	1052.41	178.789	1994.97	
1.055e+07	785.856	813.479	223.377	1822.71	
1.06e+07	763.002	911.872	259.356	1934.23	
1.065e+07	641.634	1316.12	264.934	2222.69	
1.07e+07	492.381	1341.04	276.383	2109.8	
1.075e+07	279.219	2001.75	368.931	2649.91	
1.08e+07	328.524	2057.01	241.756	2627.29	
1.085e+07	278.146	1395.14	199.457	1872.74	
1.09e+07	215.824	1187.08	230.902	1633.81	
1.095e+07	85.4167	1070.16	194.833	1350.41	
1.1e+07	85.3056	922.731	130.014	1138.05	
1.105e+07	242.636	971.486	57.7043	1271.83	
1.11e+07	185.623	925.89	36.3189	1147.83	
1.115e+07	170.725	1020.81	45.7867	1237.32	
1.12e+07	285.724	1029.13	53	1367.85	
1.125e+07	498.416	895.602	27.2863	1421.31	
1.13e+07	512.885	925.596	70.1498	1508.63	
1.135e+07	437.766	1051.4	61.5548	1550.72	
1.14e+07	392.577	1134.96	43.7969	1571.34	
1.145e+07	304.218	1316.24	72.3847	1692.84	
1.15e+07	316.002	1050.68	36.4487	1403.13	
1.155e+07	338.304	951.528	45.6812	1335.51	
1.16e+07	374.202	949.053	52.7015	1375.96	
1.165e+07	458.976	728.287	101.933	1289.2	
1.17e+07	239.567	677.925	177.859	1095.35	
1.175e+07	272.066	1145.92	284.951	1702.94	
1.18e+07	214.761	1047.59	247.97	1510.32	
1.185e+07	310.754	1077.15	245.198	1633.1	
1.19e+07	147.981	735.489	268.882	1152.35	
1.195e+07	107.533	490.319	229.162	827.014	
1.2e+07	151.564	615.142	305.946	1072.65	
1.205e+07	136.252	385.519	306.121	827.892	
1.21e+07	192.274	272.123	249.851	714.249	
1.215e+07	69.8073	464.525	187.726	722.058	
1.22e+07	151.51	455.943	59.5131	666.966	
1.225e+07	223.7	357.739	62.5412	643.98	
1.23e+07	319.97	359.965	43.3726	723.307	
1.235e+07	466.69	471.865	114.203	1052.76	
1.24e+07	334.629	463.789	88.6695	887.088	
1.245e+07	250.838	500.397	99.1565	850.392	
1.25e+07	207.937	445.824	149.744	803.505	
1.255e+07	53.1047	280.692	247.767	581.564	
1.26e+07	67.0527	320.866	145.032	532.951	
1.265e+07	111.015	228.181	161.97	501.166	
1.27e+07	164.006	169.693	330.256	663.955	
1.275e+07	114.451	197.65	207.098	519.2	
1.28e+07	85.0358	152.32	81.9705	319.327	
1.285e+07	77.5521	166.471	129.395	373.418	
1.29e+07	141.759	115.206	302.647	559.612	
1.295e+07	161.941	203.718	266.676	632.335	
1.3e+07	115.706	315.979	325.932	757.617	
1.305e+07	153.907	135.83	372.282	662.02	
1.31e+07	251.519	147.124	235.766	634.41	
1.315e+07	175.135	141.731	294.349	611.215	
1.32e+07	66.7001	207.249	290.549	564.498	
1.325e+07	142.107	198.111	507.346	847.564	
1.33e+07	82.5169	415.899	616.276	1114.69	
1.335e+07	134.64	615.597	540.366	1290.6	
1.34e+07	120.979	616.686	394.738	1132.4	
1.345e+07	115.765	459.588	174.558	749.911	
1.35e+07	115.835	516.056	253.568	885.459	
1.355e+07	152.298	582.275	305.821	1040.39	
1.36e+07	245.331	885.462	218.749	1349.54	
1.365e+07	159.056	784.161	247.492	1190.71	
1.37e+07	194.771	1112.85	409.852	1717.47	
1.375e+07	289.172	1263.48	424.162	1976.82	
1.38e+07	236.665	892.943	401.529	1531.14	
1.385e+07	262.452	663.617	387.518	1313.59	
1.39e+07	298.53	656.391	394.666	1349.59	
1.395e+07	246.823	919.108	306.263	1472.19	
1.4e+07	150.556	881.548	427.331	1459.44	
1.405e+07	102.866	737.241	368.289	1208.4	
1.41e+07	106.939	791.597	356.322	1254.86	
1.415e+07	127.216	431.561	569.616	1128.39	
1.42e+07	75.5466	305.626	871.986	1253.16	
1.425e+07	98.966	379.51	511.216	989.692	
1.43e+07	95.6364	232.642	474.249	802.528	
1.435e+07	107.508	227.753	774.09	1109.35	
1.44e+07	121.689	284.343	891.144	1297.18	
1.445e+07	85.6078	271.742	974.604	1331.95	
1.45e+07	171.715	274.671	850.164	1296.55	
1.455e+07	382.587	210.324	811.717	1404.63	
1.46e+07	380.121	343.251	652.154	1375.53	
1.465e+07	378.049	299.601	576.393	1254.04	
1.47e+07	276.339	307.505	352.781	936.624	
1.475e+07	320.148	491.109	459.439	1270.7	
1.48e+07	433.071	525.556	420.102	1378.73	
1.485e+07	292.021	595.388	391.738	1279.15	
1.49e+07	276.439	343.19	418.524	1038.15	
1.495e+07	369.534	269.882	364.01	1003.43	
1.5e+07	476.589	414.496	195.865	1086.95	
1.505e+07	308.854	389.636	114.677	813.167	
1.51e+07	610.436	417.209	146.642	1174.29	
1.515e+07	517.361	394.894	145.23	1057.49	
1.52e+07	445.425	477.175	70.31	992.91	
1.525e+07	435.491	250.065	40.7584	726.315	
1.53e+07	211.199	237.685	76.4849	525.369	
1.535e+07	181.425	210.69	180.111	572.226	
1.54e+07	180.819	196.799	349.31	726.929	
1.545e+07	203.813	314.585	224.155	742.553	
1.55e+07	208.489	251.312	299.816	759.617	
1.555e+07	148.43	327.58	155.054	631.065	
1.56e+07	136.091	220.359	343.962	700.412	
1.565e+07	103.804	419.988	279.518	803.31	
1.57e+07	125.167	490.653	280.495	896.314	
1.575e+07	124.073	709.845	434.133	1268.05	
1.58e+07	382.513	578.207	531.856	1492.58	
1.585e+07	521.842	611.503	232.815	1366.16	
1.59e+07	293.793	753.262	353.806	1400.86	
1.595e+07	139.749	893.422	330.284	1363.46	
1.6e+07	122.762	960.135	306.109	1389.01	
1.605e+07	33.4312	937.226	200.747	1171.4	
1.61e+07	104.123	961.327	207.51	1272.96	
1.615e+07	115.098	650.839	124.055	889.993	
1.62e+07	54.5641	632.882	165.303	852.749	
1.625e+07	168.723	451.437	202.707	822.867	
1.63e+07	87.55	396.585	224.855	708.99	
1.635e+07	210.743	244.406	410.67	865.819	
1.64e+07	74.5222	225.257	762.804	1062.58	
1.645e+07	154.29	161.743	521.415	837.448	
1.65e+07	150.556	177.578	913.524	1241.66	
1.655e+07	203.785	149.783	1150.53	1504.1	
1.66e+07	177.568	123.926	834.092	1135.59	
1.665e+07	227.582	90.6631	1038.1	1356.34	
1.67e+07	225.208	149.944	955.127	1330.28	
1.675e+07	306.321	283.495	883.417	1473.23	
1.68e+07	389.317	310.329	564.786	1264.43	
1.685e+07	529.283	234.926	621.367	1385.58	
1.69e+07	275.666	238.568	517.629	1031.86	
1.695e+07	265.726	274.917	426.951	967.595	
1.7e+07	328.414	218.363	537.883	1084.66	
1.705e+07	298.778	162.237	851.399	1312.41	
1.71e+07	436.16	260.996	686.316	1383.47	
1.715e+07	461.761	372.332	584.883	1418.98	
1.72e+07	473.919	265.476	803.449	1542.84	
1.725e+07	618.266	285.385	1016.2	1919.85	
1.73e+07	675.472	460.332	794.55	1930.35	
1.735e+07	717.592	625.202	675.325	2018.12	
1.74e+07	421.334	581.724	881.516	1884.57	
1.745e+07	465.635	610.61	640.514	1716.76	
1.75e+07	674.057	363.38	576.236	1613.67	
1.755e+07	558.647	429.74	502.216	1490.6	
1.76e+07	547.242	463.203	497.955	1508.4	
1.765e+07	411.83	437.605	316.206	1165.64	
1.77e+07	663.336	560.937	196.043	1420.32	
1.775e+07	835.948	527.169	162.194	1525.31	
1.78e+07	980.045	724.298	307.367	2011.71	
1.785e+07	824.397	952.749	186.804	1963.95	
1.79e+07	774.989	1389.47	293.616	2458.07	
1.795e+07	998.124	1209.92	110.846	2318.89	
1.8e+07	601.433	841.264	262.809	1705.51	
1.805e+07	561.716	894.605	379.287	1835.61	
1.81e+07	622.433	691.442	367.871	1681.75	
1.815e+07	918.198	447.864	320.917	1686.98	
1.82e+07	740.929	409.045	467.439	1617.41	
1.825e+07	255.99	398.742	363.379	1018.11	
1.83e+07	209.489	576.079	252.992	1038.56	
1.835e+07	396.699	688.232	462.107	1547.04	
1.84e+07	442.683	598.765	283.443	1324.89	
1.845e+07	174.315	425.895	132.967	733.177	
1.85e+07	210.861	508.277	184.08	903.217	
1.855e+07	290.535	360.659	134.192	785.386	
1.86e+07	158.806	143.09	84.5578	386.454	
1.865e+07	322.276	126.178	104.956	553.41	
1.87e+07	233.929	249.422	83.1335	566.484	
1.875e+07	220.666	648.918	122.9	992.483	
1.88e+07	224.955	615.893	185.905	1026.75	
1.885e+07	253.222	489.421	279.691	1022.33	
1.89e+07	323.326	540.494	132.422	996.242	
1.895e+07	162.009	429.673	159.273	750.955	
1.9e+07	104.501	316.617	171.136	592.255	
1.905e+07	126.192	294.693	210.824	631.709	
1.91e+07	91.9356	272.675	275.193	639.803	
1.915e+07	79.2497	260.94	174.366	514.556	
1.92e+07	120.266	196.641	135.517	452.424	
1.925e+07	74.31	196.923	153.978	425.211	
1.93e+07	92.8697	184.57	83.3041	360.744	
1.935e+07	85.96	292.601	154.341	532.902	
1.94e+07	77.3942	111.466	218.991	407.851	
1.945e+07	163.93	148.169	276.605	588.703	
1.95e+07	131.217	165.799	139.665	436.681	
1.955e+07	41.862	229.066	295.323	566.251	
1.96e+07	164.622	193.046	250.313	607.982	
1.965e+07	104.771	217.844	263.147	585.763	
1.97e+07	130.606	185.789	307.676	624.071	
1.975e+07	179.54	151.663	353.986	685.189	
1.98e+07	134.471	214.275	174.245	522.991	
1.985e+07	189.73	399.357	173.282	762.369	
1.99e+07	113.729	398.894	140.826	653.449	
1.995e+07	162.807	325.293	172.607	660.706	
2e+07	58.3669	406.374	264.577	729.318	
2.005e+07	137.016	564.449	370.903	1072.37	
2.01e+07	105.57	335.996	428.11	869.677	
2.015e+07	81.2593	338.326	534.449	954.035	
2.02e+07	80.566	398.076	545.021	1023.66	
2.025e+07	146.301	401.035	347.227	894.563	
2.03e+07	126.507	237.456	176.085	540.048	
2.035e+07	171.372	226.516	126.002	523.89	
2.04e+07	177.93	275.441	212.421	665.791	
2.045e+07	79.7393	549.762	198.773	828.274	
2.05e+07	72.3539	571.341	302.42	946.115	
2.055e+07	83.1897	559.196	591.604	1233.99	
2.06e+07	82.206	615.565	848.031	1545.8	
2.065e+07	77.4548	721.755	417.351	1216.56	
2.07e+07	133.653	795.196	439.3	1368.15	
2.075e+07	196.407	748.523	372.725	1317.66	
2.08e+07	236.323	723.83	319.8	1279.95	
2.085e+07	304.533	962.441	239.348	1506.32	
2.09e+07	244.22	903.143	228.349	1375.71	
2.095e+07	294.893	1107.8	131.123	1533.82	
2.1e+07	355.783	1379.03	154.788	1889.6	
2.105e+07	340.176	1314.34	211.82	1866.34	
2.11e+07	387.442	1210.26	255.79	1853.5	
2.115e+07	302.878	1495.17	252.027	2050.07	
2.12e+07	178.023	855.663	307.821	1341.51	
2.125e+07	192.226	931.299	400.419	1523.94	
2.13e+07	196.886	732.937	436.25	1366.07	
2.135e+07	484.844	648.058	831.979	1964.88	
2.14e+07	579.539	608.973	870.805	2059.32	
2.145e+07	348.039	545.267	631.089	1524.39	
2.15e+07	491.822	728.466	600.509	1820.8	
2.155e+07	584.473	848.09	856.634	2289.2	
2.16e+07	431.469	729.656	795.731	1956.86	
2.165e+07	376.376	517.136	961.38	1854.89	
2.17e+07	433.866	903.134	1156.77	2493.77	
2.175e+07	582.623	891.516	1247.21	2721.35	
2.18e+07	575.485	740.677	1566.01	2882.18	
2.185e+07	530.201	759.334	1267.74	2557.28	
2.19e+07	399.679	580.48	1750.77	2730.93	
