# N            Rg2mean      delta(Rg2mean) (stdev) 
10.000     17.067     5.963
20.000     41.659     15.117
30.000     68.853     26.798
40.000     97.244     37.406
50.000     129.247     49.464
70.000     195.854     77.403
90.000     263.031     107.993
110.000     344.193     135.625
150.000     481.989     191.266
200.000     682.968     281.661
300.000     1129.920     426.667
400.000     1659.695     685.941
500.000     1996.060     851.896
