# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 500
# 	max connectivity: 7
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureLattice<bool>
# FeatureExcludedVolumeSc<FeatureLattice<bool> >
# 
# not registered features: 
# 
# #!version
# 
# Created by AnalyzerRadiusOfGyration
# file contains time series of average Rg_squared (Rg2) over all analyzed groups
# format: mcs	 Rg2X	 Rg2Y	 Rg2Z	 Rg2Total

100000	64700.2	62607.6	16212.3	143520	
150000	58234.9	57490.6	14806.3	130532	
200000	52853.6	50549.9	13256.8	116660	
250000	47651.5	45183.4	12049.9	104885	
300000	42670.6	41006.2	10465.4	94142.3	
350000	38027	36743.1	9541.62	84311.7	
400000	34444.6	33672.1	8197.02	76313.7	
450000	32945.1	31417.8	8061.43	72424.2	
500000	30969.3	30327.5	7923.4	69220.2	
550000	28636.6	29636.2	6838.25	65111.1	
600000	28459.9	28141.2	6058.74	62659.9	
650000	25964.3	25542.1	5536.08	57042.5	
700000	25321.2	25040	5154.01	55515.3	
750000	23584.8	24966.1	4564.79	53115.8	
800000	21828.5	22452.4	4185.17	48466	
850000	20426	20286.2	3631.41	44343.6	
900000	19268.9	19845.2	3305.1	42419.2	
950000	18348.3	18597	3397.56	40342.8	
1e+06	16659.4	16727.7	2894.24	36281.4	
1.05e+06	14540.8	17028.4	2575.57	34144.7	
1.1e+06	14575.6	16345.2	2166.86	33087.7	
1.15e+06	13010	16281.4	2168.22	31459.7	
1.2e+06	12736.3	15675.2	2307.88	30719.4	
1.25e+06	11558.6	15493	2204.76	29256.4	
1.3e+06	10897.7	15142	2331.56	28371.2	
1.35e+06	10498.1	13584.4	2004.91	26087.5	
1.4e+06	10255.4	12679.4	1802.27	24737	
1.45e+06	9238.19	12353.9	2025.22	23617.3	
1.5e+06	8488.08	12741	2183.99	23413.1	
1.55e+06	8555.01	12039.4	1835.03	22429.4	
1.6e+06	8141.86	11975.5	1444.16	21561.5	
1.65e+06	7838.56	10850	1414.02	20102.6	
1.7e+06	7411.92	9852.8	1472.3	18737	
1.75e+06	7150.26	9594.9	1154.34	17899.5	
1.8e+06	6447.68	8519.34	815.372	15782.4	
1.85e+06	5932.06	7868.71	827.909	14628.7	
1.9e+06	5146.23	8982.61	847.227	14976.1	
1.95e+06	4893.56	8071.58	527.758	13492.9	
2e+06	5494.14	7572.4	728.88	13795.4	
2.05e+06	4903.44	7688.59	853.6	13445.6	
2.1e+06	4964.78	7377.02	667.686	13009.5	
2.15e+06	4833.66	7047.79	705.978	12587.4	
2.2e+06	5377.42	7103.31	813.724	13294.5	
2.25e+06	5489.92	6873.37	631.361	12994.7	
2.3e+06	5333.11	7916.47	546.718	13796.3	
2.35e+06	5155.61	7847.96	768.297	13771.9	
2.4e+06	4978.36	8270	707.21	13955.6	
