# N            T      Rg2(T)    epsilon
32.000     6.459     69.571     -0.400
32.000     6.457     69.569     -0.400
32.000     6.455     69.568     -0.400
32.000     6.453     69.566     -0.400
32.000     6.467     69.577     -0.400
32.000     6.877     69.882     -0.400
32.000     6.878     69.884     -0.400
32.000     6.880     69.885     -0.400
32.000     7.302     70.159     -0.400
32.000     7.300     70.158     -0.400
32.000     7.298     70.157     -0.400
32.000     7.296     70.156     -0.400
32.000     7.294     70.155     -0.400
32.000     7.292     70.153     -0.400
32.000     7.290     70.152     -0.400
32.000     7.288     70.151     -0.400
32.000     7.286     70.150     -0.400
32.000     7.284     70.148     -0.400
32.000     7.282     70.147     -0.400
32.000     7.280     70.146     -0.400
32.000     7.278     70.145     -0.400
32.000     7.276     70.144     -0.400
32.000     7.274     70.142     -0.400
32.000     7.304     70.161     -0.400
32.000     7.306     70.162     -0.400
32.000     7.308     70.163     -0.400
32.000     7.310     70.164     -0.400
32.000     7.342     70.184     -0.400
32.000     7.340     70.182     -0.400
32.000     7.338     70.181     -0.400
32.000     7.336     70.180     -0.400
32.000     7.334     70.179     -0.400
32.000     7.332     70.178     -0.400
32.000     7.330     70.176     -0.400
32.000     7.272     70.141     -0.400
32.000     7.328     70.175     -0.400
32.000     7.324     70.173     -0.400
32.000     7.322     70.172     -0.400
32.000     7.320     70.170     -0.400
32.000     7.318     70.169     -0.400
32.000     7.316     70.168     -0.400
32.000     7.314     70.167     -0.400
32.000     7.312     70.166     -0.400
32.000     7.326     70.174     -0.400
32.000     7.344     70.185     -0.400
32.000     7.270     70.140     -0.400
32.000     7.266     70.137     -0.400
32.000     7.224     70.111     -0.400
32.000     7.222     70.110     -0.400
32.000     7.220     70.109     -0.400
32.000     7.218     70.108     -0.400
32.000     7.216     70.106     -0.400
32.000     7.214     70.105     -0.400
32.000     7.212     70.104     -0.400
32.000     7.210     70.103     -0.400
32.000     7.208     70.101     -0.400
32.000     7.206     70.100     -0.400
32.000     7.204     70.099     -0.400
32.000     7.202     70.098     -0.400
32.000     7.200     70.096     -0.400
32.000     7.198     70.095     -0.400
32.000     7.196     70.094     -0.400
32.000     7.226     70.113     -0.400
32.000     7.228     70.114     -0.400
32.000     7.230     70.115     -0.400
32.000     7.232     70.116     -0.400
32.000     7.264     70.136     -0.400
32.000     7.262     70.135     -0.400
32.000     7.260     70.134     -0.400
32.000     7.258     70.132     -0.400
32.000     7.256     70.131     -0.400
32.000     7.254     70.130     -0.400
32.000     7.252     70.129     -0.400
32.000     7.268     70.139     -0.400
32.000     7.250     70.128     -0.400
32.000     7.246     70.125     -0.400
32.000     7.244     70.124     -0.400
32.000     7.242     70.123     -0.400
32.000     7.240     70.121     -0.400
32.000     7.238     70.120     -0.400
32.000     7.236     70.119     -0.400
32.000     7.234     70.118     -0.400
32.000     7.248     70.126     -0.400
32.000     7.194     70.093     -0.400
32.000     7.346     70.186     -0.400
32.000     7.350     70.188     -0.400
32.000     7.458     70.252     -0.400
32.000     7.456     70.251     -0.400
32.000     7.454     70.250     -0.400
32.000     7.452     70.249     -0.400
32.000     7.450     70.248     -0.400
32.000     7.448     70.247     -0.400
32.000     7.446     70.245     -0.400
32.000     7.444     70.244     -0.400
32.000     7.442     70.243     -0.400
32.000     7.440     70.242     -0.400
32.000     7.438     70.241     -0.400
32.000     7.436     70.239     -0.400
32.000     7.434     70.238     -0.400
32.000     7.432     70.237     -0.400
32.000     7.430     70.236     -0.400
32.000     7.460     70.253     -0.400
32.000     7.462     70.255     -0.400
32.000     7.464     70.256     -0.400
32.000     7.466     70.257     -0.400
32.000     7.498     70.275     -0.400
32.000     7.496     70.274     -0.400
32.000     7.494     70.273     -0.400
32.000     7.492     70.272     -0.400
32.000     7.490     70.271     -0.400
32.000     7.488     70.270     -0.400
32.000     7.486     70.269     -0.400
32.000     7.428     70.235     -0.400
32.000     7.484     70.267     -0.400
32.000     7.480     70.265     -0.400
32.000     7.478     70.264     -0.400
32.000     7.476     70.263     -0.400
32.000     7.474     70.262     -0.400
32.000     7.472     70.260     -0.400
32.000     7.470     70.259     -0.400
32.000     7.468     70.258     -0.400
32.000     7.482     70.266     -0.400
32.000     7.348     70.187     -0.400
32.000     7.426     70.234     -0.400
32.000     7.422     70.231     -0.400
32.000     7.380     70.206     -0.400
32.000     7.378     70.205     -0.400
32.000     7.376     70.204     -0.400
32.000     7.374     70.203     -0.400
32.000     7.372     70.202     -0.400
32.000     7.370     70.200     -0.400
32.000     7.368     70.199     -0.400
32.000     7.366     70.198     -0.400
32.000     7.364     70.197     -0.400
32.000     7.362     70.196     -0.400
32.000     7.360     70.194     -0.400
32.000     7.358     70.193     -0.400
32.000     7.356     70.192     -0.400
32.000     7.354     70.191     -0.400
32.000     7.352     70.190     -0.400
32.000     7.382     70.208     -0.400
32.000     7.384     70.209     -0.400
32.000     7.386     70.210     -0.400
32.000     7.388     70.211     -0.400
32.000     7.420     70.230     -0.400
32.000     7.418     70.229     -0.400
32.000     7.416     70.228     -0.400
32.000     7.414     70.227     -0.400
32.000     7.412     70.225     -0.400
32.000     7.410     70.224     -0.400
32.000     7.408     70.223     -0.400
32.000     7.424     70.232     -0.400
32.000     7.406     70.222     -0.400
32.000     7.402     70.219     -0.400
32.000     7.400     70.218     -0.400
32.000     7.398     70.217     -0.400
32.000     7.396     70.216     -0.400
32.000     7.394     70.215     -0.400
32.000     7.392     70.214     -0.400
32.000     7.390     70.212     -0.400
32.000     7.404     70.221     -0.400
32.000     7.192     70.091     -0.400
32.000     7.190     70.090     -0.400
32.000     7.188     70.089     -0.400
32.000     6.988     69.959     -0.400
32.000     6.986     69.957     -0.400
32.000     6.984     69.956     -0.400
32.000     6.982     69.955     -0.400
32.000     6.980     69.953     -0.400
32.000     6.978     69.952     -0.400
32.000     6.976     69.951     -0.400
32.000     6.974     69.949     -0.400
32.000     6.972     69.948     -0.400
32.000     6.970     69.947     -0.400
32.000     6.968     69.945     -0.400
32.000     6.966     69.944     -0.400
32.000     6.964     69.943     -0.400
32.000     6.962     69.941     -0.400
32.000     6.960     69.940     -0.400
32.000     6.990     69.960     -0.400
32.000     6.992     69.961     -0.400
32.000     6.994     69.963     -0.400
32.000     6.996     69.964     -0.400
32.000     7.028     69.985     -0.400
32.000     7.026     69.984     -0.400
32.000     7.024     69.983     -0.400
32.000     7.022     69.981     -0.400
32.000     7.020     69.980     -0.400
32.000     7.018     69.979     -0.400
32.000     7.016     69.977     -0.400
32.000     6.958     69.939     -0.400
32.000     7.014     69.976     -0.400
32.000     7.010     69.973     -0.400
32.000     7.008     69.972     -0.400
32.000     7.006     69.971     -0.400
32.000     7.004     69.969     -0.400
32.000     7.002     69.968     -0.400
32.000     7.000     69.967     -0.400
32.000     6.998     69.965     -0.400
32.000     7.012     69.975     -0.400
32.000     7.030     69.987     -0.400
32.000     6.956     69.937     -0.400
32.000     6.952     69.934     -0.400
32.000     6.910     69.906     -0.400
32.000     6.908     69.904     -0.400
32.000     6.906     69.903     -0.400
32.000     6.904     69.902     -0.400
32.000     6.902     69.900     -0.400
32.000     6.900     69.899     -0.400
32.000     6.898     69.898     -0.400
32.000     6.896     69.896     -0.400
32.000     6.894     69.895     -0.400
32.000     6.892     69.893     -0.400
32.000     6.890     69.892     -0.400
32.000     6.888     69.891     -0.400
32.000     6.886     69.889     -0.400
32.000     6.884     69.888     -0.400
32.000     6.882     69.886     -0.400
32.000     6.912     69.907     -0.400
32.000     6.914     69.909     -0.400
32.000     6.916     69.910     -0.400
32.000     6.918     69.911     -0.400
32.000     6.950     69.933     -0.400
32.000     6.948     69.932     -0.400
32.000     6.946     69.930     -0.400
32.000     6.944     69.929     -0.400
32.000     6.942     69.928     -0.400
32.000     6.940     69.926     -0.400
32.000     6.938     69.925     -0.400
32.000     6.954     69.936     -0.400
32.000     6.936     69.924     -0.400
32.000     6.932     69.921     -0.400
32.000     6.930     69.919     -0.400
32.000     6.928     69.918     -0.400
32.000     6.926     69.917     -0.400
32.000     6.924     69.915     -0.400
32.000     6.922     69.914     -0.400
32.000     6.920     69.913     -0.400
32.000     6.934     69.922     -0.400
32.000     7.032     69.988     -0.400
32.000     7.034     69.989     -0.400
32.000     7.036     69.991     -0.400
32.000     7.146     70.062     -0.400
32.000     7.144     70.061     -0.400
32.000     7.142     70.060     -0.400
32.000     7.140     70.058     -0.400
32.000     7.138     70.057     -0.400
32.000     7.136     70.056     -0.400
32.000     7.134     70.054     -0.400
32.000     7.132     70.053     -0.400
32.000     7.130     70.052     -0.400
32.000     7.128     70.051     -0.400
32.000     7.126     70.049     -0.400
32.000     7.124     70.048     -0.400
32.000     7.122     70.047     -0.400
32.000     7.120     70.045     -0.400
32.000     7.118     70.044     -0.400
32.000     7.148     70.063     -0.400
32.000     7.150     70.065     -0.400
32.000     7.152     70.066     -0.400
32.000     7.154     70.067     -0.400
32.000     7.186     70.088     -0.400
32.000     7.184     70.086     -0.400
32.000     7.182     70.085     -0.400
32.000     7.180     70.084     -0.400
32.000     7.178     70.082     -0.400
32.000     7.176     70.081     -0.400
32.000     7.174     70.080     -0.400
32.000     7.116     70.043     -0.400
32.000     7.172     70.079     -0.400
32.000     7.168     70.076     -0.400
32.000     7.166     70.075     -0.400
32.000     7.164     70.074     -0.400
32.000     7.162     70.072     -0.400
32.000     7.160     70.071     -0.400
32.000     7.158     70.070     -0.400
32.000     7.156     70.069     -0.400
32.000     7.170     70.077     -0.400
32.000     7.114     70.042     -0.400
32.000     7.112     70.040     -0.400
32.000     7.110     70.039     -0.400
32.000     7.068     70.012     -0.400
32.000     7.066     70.010     -0.400
32.000     7.064     70.009     -0.400
32.000     7.062     70.008     -0.400
32.000     7.060     70.006     -0.400
32.000     7.058     70.005     -0.400
32.000     7.056     70.004     -0.400
32.000     7.070     70.013     -0.400
32.000     7.054     70.003     -0.400
32.000     7.050     70.000     -0.400
32.000     7.048     69.999     -0.400
32.000     7.046     69.997     -0.400
32.000     7.044     69.996     -0.400
32.000     7.042     69.995     -0.400
32.000     7.040     69.993     -0.400
32.000     7.038     69.992     -0.400
32.000     7.052     70.001     -0.400
32.000     6.257     69.404     -0.400
32.000     7.072     70.014     -0.400
32.000     7.076     70.017     -0.400
32.000     7.108     70.038     -0.400
32.000     7.106     70.036     -0.400
32.000     7.104     70.035     -0.400
32.000     7.102     70.034     -0.400
32.000     7.100     70.033     -0.400
32.000     7.098     70.031     -0.400
32.000     7.096     70.030     -0.400
32.000     7.074     70.016     -0.400
32.000     7.094     70.029     -0.400
32.000     7.090     70.026     -0.400
32.000     7.088     70.025     -0.400
32.000     7.086     70.023     -0.400
32.000     7.084     70.022     -0.400
32.000     7.082     70.021     -0.400
32.000     7.080     70.020     -0.400
32.000     7.078     70.018     -0.400
32.000     7.092     70.027     -0.400
32.000     7.500     70.277     -0.400
32.000     6.255     69.402     -0.400
32.000     6.251     69.399     -0.400
32.000     5.428     68.571     -0.400
32.000     5.426     68.569     -0.400
32.000     5.424     68.566     -0.400
32.000     5.422     68.564     -0.400
32.000     5.420     68.562     -0.400
32.000     5.418     68.559     -0.400
32.000     5.416     68.557     -0.400
32.000     5.414     68.555     -0.400
32.000     5.412     68.552     -0.400
32.000     5.410     68.550     -0.400
32.000     5.408     68.548     -0.400
32.000     5.406     68.545     -0.400
32.000     5.404     68.543     -0.400
32.000     5.402     68.540     -0.400
32.000     5.400     68.538     -0.400
32.000     5.430     68.573     -0.400
32.000     5.432     68.576     -0.400
32.000     5.434     68.578     -0.400
32.000     5.436     68.581     -0.400
32.000     5.468     68.618     -0.400
32.000     5.466     68.616     -0.400
32.000     5.464     68.613     -0.400
32.000     5.462     68.611     -0.400
32.000     5.460     68.609     -0.400
32.000     5.458     68.606     -0.400
32.000     5.456     68.604     -0.400
32.000     5.398     68.536     -0.400
32.000     5.454     68.602     -0.400
32.000     5.450     68.597     -0.400
32.000     5.448     68.595     -0.400
32.000     5.446     68.592     -0.400
32.000     5.444     68.590     -0.400
32.000     5.442     68.588     -0.400
32.000     5.440     68.585     -0.400
32.000     5.438     68.583     -0.400
32.000     5.452     68.599     -0.400
32.000     5.470     68.620     -0.400
32.000     5.396     68.533     -0.400
32.000     5.392     68.528     -0.400
32.000     5.350     68.478     -0.400
32.000     5.348     68.475     -0.400
32.000     5.346     68.473     -0.400
32.000     5.344     68.471     -0.400
32.000     5.342     68.468     -0.400
32.000     5.340     68.466     -0.400
32.000     5.338     68.463     -0.400
32.000     5.336     68.461     -0.400
32.000     5.334     68.458     -0.400
32.000     5.332     68.456     -0.400
32.000     5.330     68.453     -0.400
32.000     5.328     68.451     -0.400
32.000     5.326     68.448     -0.400
32.000     5.324     68.446     -0.400
32.000     5.322     68.444     -0.400
32.000     5.352     68.480     -0.400
32.000     5.354     68.483     -0.400
32.000     5.356     68.485     -0.400
32.000     5.358     68.488     -0.400
32.000     5.390     68.526     -0.400
32.000     5.388     68.524     -0.400
32.000     5.386     68.521     -0.400
32.000     5.384     68.519     -0.400
32.000     5.382     68.516     -0.400
32.000     5.380     68.514     -0.400
32.000     5.378     68.512     -0.400
32.000     5.394     68.531     -0.400
32.000     5.376     68.509     -0.400
32.000     5.372     68.504     -0.400
32.000     5.370     68.502     -0.400
32.000     5.368     68.500     -0.400
32.000     5.366     68.497     -0.400
32.000     5.364     68.495     -0.400
32.000     5.362     68.492     -0.400
32.000     5.360     68.490     -0.400
32.000     5.374     68.507     -0.400
32.000     5.320     68.441     -0.400
32.000     5.472     68.622     -0.400
32.000     5.476     68.627     -0.400
32.000     5.584     68.749     -0.400
32.000     5.582     68.747     -0.400
32.000     5.580     68.745     -0.400
32.000     5.578     68.742     -0.400
32.000     5.576     68.740     -0.400
32.000     5.574     68.738     -0.400
32.000     5.572     68.736     -0.400
32.000     5.570     68.733     -0.400
32.000     5.568     68.731     -0.400
32.000     5.566     68.729     -0.400
32.000     5.564     68.727     -0.400
32.000     5.562     68.725     -0.400
32.000     5.560     68.722     -0.400
32.000     5.558     68.720     -0.400
32.000     5.556     68.718     -0.400
32.000     5.586     68.751     -0.400
32.000     5.588     68.753     -0.400
32.000     5.590     68.756     -0.400
32.000     5.592     68.758     -0.400
32.000     5.624     68.793     -0.400
32.000     5.622     68.791     -0.400
32.000     5.620     68.788     -0.400
32.000     5.618     68.786     -0.400
32.000     5.616     68.784     -0.400
32.000     5.614     68.782     -0.400
32.000     5.612     68.780     -0.400
32.000     5.554     68.716     -0.400
32.000     5.610     68.778     -0.400
32.000     5.606     68.773     -0.400
32.000     5.604     68.771     -0.400
32.000     5.602     68.769     -0.400
32.000     5.600     68.767     -0.400
32.000     5.598     68.764     -0.400
32.000     5.596     68.762     -0.400
32.000     5.594     68.760     -0.400
32.000     5.608     68.775     -0.400
32.000     5.474     68.625     -0.400
32.000     5.552     68.713     -0.400
32.000     5.548     68.709     -0.400
32.000     5.506     68.661     -0.400
32.000     5.504     68.659     -0.400
32.000     5.502     68.657     -0.400
32.000     5.500     68.655     -0.400
32.000     5.498     68.652     -0.400
32.000     5.496     68.650     -0.400
32.000     5.494     68.648     -0.400
32.000     5.492     68.645     -0.400
32.000     5.490     68.643     -0.400
32.000     5.488     68.641     -0.400
32.000     5.486     68.639     -0.400
32.000     5.484     68.636     -0.400
32.000     5.482     68.634     -0.400
32.000     5.480     68.632     -0.400
32.000     5.478     68.629     -0.400
32.000     5.508     68.664     -0.400
32.000     5.510     68.666     -0.400
32.000     5.512     68.668     -0.400
32.000     5.514     68.671     -0.400
32.000     5.546     68.707     -0.400
32.000     5.544     68.704     -0.400
32.000     5.542     68.702     -0.400
32.000     5.540     68.700     -0.400
32.000     5.538     68.698     -0.400
32.000     5.536     68.695     -0.400
32.000     5.534     68.693     -0.400
32.000     5.550     68.711     -0.400
32.000     5.532     68.691     -0.400
32.000     5.528     68.686     -0.400
32.000     5.526     68.684     -0.400
32.000     5.524     68.682     -0.400
32.000     5.522     68.680     -0.400
32.000     5.520     68.677     -0.400
32.000     5.518     68.675     -0.400
32.000     5.516     68.673     -0.400
32.000     5.530     68.689     -0.400
32.000     5.626     68.795     -0.400
32.000     5.318     68.439     -0.400
32.000     5.314     68.434     -0.400
32.000     5.116     68.178     -0.400
32.000     5.114     68.176     -0.400
32.000     5.112     68.173     -0.400
32.000     5.110     68.170     -0.400
32.000     5.108     68.168     -0.400
32.000     5.106     68.165     -0.400
32.000     5.104     68.162     -0.400
32.000     5.102     68.160     -0.400
32.000     5.100     68.157     -0.400
32.000     5.098     68.154     -0.400
32.000     5.096     68.151     -0.400
32.000     5.094     68.149     -0.400
32.000     5.092     68.146     -0.400
32.000     5.090     68.143     -0.400
32.000     5.088     68.141     -0.400
32.000     5.118     68.181     -0.400
32.000     5.120     68.184     -0.400
32.000     5.122     68.187     -0.400
32.000     5.124     68.189     -0.400
32.000     5.156     68.232     -0.400
32.000     5.154     68.229     -0.400
32.000     5.152     68.227     -0.400
32.000     5.150     68.224     -0.400
32.000     5.148     68.221     -0.400
32.000     5.146     68.219     -0.400
32.000     5.144     68.216     -0.400
32.000     5.086     68.138     -0.400
32.000     5.142     68.213     -0.400
32.000     5.138     68.208     -0.400
32.000     5.136     68.205     -0.400
32.000     5.134     68.203     -0.400
32.000     5.132     68.200     -0.400
32.000     5.130     68.197     -0.400
32.000     5.128     68.195     -0.400
32.000     5.126     68.192     -0.400
32.000     5.140     68.211     -0.400
32.000     5.158     68.234     -0.400
32.000     5.084     68.135     -0.400
32.000     5.080     68.130     -0.400
