# LinearChain_N256_E-0.4_c91_PerXYZ128_Solvent_009v010.bfm
# MCS: 46000000
# f0: 1.01
# f: 1.00000060732018
# Iteration14
# histogram: [-30001.05 ; 1.05 ; 300021 ]
# 
-2221.2	1661605.66192132
-2220.8	1661614.14818719
-2220.4	1661620.16729725
-2220	1661629.90090343
-2219.6	1661641.20187003
-2219.2	1661647.6383507
-2218.8	1661653.27723515
-2218.4	1661659.19626404
-2218	1661664.48682754
-2217.6	1661669.87290104
-2217.2	1661675.31008862
-2216.8	1661679.93842866
-2216.4	1661684.85248571
-2216	1661689.24977134
-2215.6	1661694.53762887
-2215.2	1661699.31541026
-2214.8	1661704.44661044
-2214.4	1661709.19328471
-2214	1661714.07831576
-2213.6	1661718.70391017
-2213.2	1661723.41523394
-2212.8	1661728.08684084
-2212.4	1661732.68766129
-2212	1661737.02680376
-2211.6	1661741.15280501
-2211.2	1661745.37201009
-2210.8	1661749.42325985
-2210.4	1661753.23841601
-2210	1661757.32750385
-2209.6	1661761.70540349
-2209.2	1661765.73604935
-2208.8	1661769.78628026
-2208.4	1661774.22080872
-2208	1661778.08819438
-2207.6	1661782.21625103
-2207.2	1661786.00821114
-2206.8	1661789.89962186
-2206.4	1661793.90008034
-2206	1661797.61027049
-2205.6	1661801.40128521
-2205.2	1661804.96129797
-2204.8	1661808.59806627
-2204.4	1661812.19968002
-2204	1661815.60593962
-2203.6	1661818.92710522
-2203.2	1661822.46559162
-2202.8	1661825.98593993
-2202.4	1661829.43326059
-2202	1661833.05898218
-2201.6	1661836.42511829
-2201.2	1661839.86087463
-2200.8	1661843.28764856
-2200.4	1661846.65173131
-2200	1661850.07518052
-2199.6	1661853.36396525
-2199.2	1661856.5764436
-2198.8	1661859.93097223
-2198.4	1661863.03773017
-2198	1661866.16824222
-2197.6	1661869.33925019
-2197.2	1661872.38427816
-2196.8	1661875.56171663
-2196.4	1661878.60988002
-2196	1661881.98194249
-2195.6	1661885.04658926
-2195.2	1661888.22856193
-2194.8	1661891.56265938
-2194.4	1661894.7130737
-2194	1661897.83640448
-2193.6	1661901.24937463
-2193.2	1661904.53573042
-2192.8	1661907.66924689
-2192.4	1661910.91058749
-2192	1661913.89334666
-2191.6	1661917.07282203
-2191.2	1661920.08278461
-2190.8	1661923.31004748
-2190.4	1661926.35828849
-2190	1661929.45843173
-2189.6	1661932.60290234
-2189.2	1661935.67161677
-2188.8	1661938.73200306
-2188.4	1661941.73546868
-2188	1661944.67393514
-2187.6	1661947.6676007
-2187.2	1661950.50473757
-2186.8	1661953.54493235
-2186.4	1661956.52731873
-2186	1661959.43213233
-2185.6	1661962.3077543
-2185.2	1661965.28066023
-2184.8	1661968.17851523
-2184.4	1661971.16997492
-2184	1661974.09479064
-2183.6	1661976.92262889
-2183.2	1661979.95684755
-2182.8	1661982.880122
-2182.4	1661985.7746397
-2182	1661988.52490982
-2181.6	1661991.67542045
-2181.2	1661994.55678026
-2180.8	1661997.44147039
-2180.4	1662000.25992166
-2180	1662003.07803509
-2179.6	1662006.0305156
-2179.2	1662008.89044687
-2178.8	1662011.57711483
-2178.4	1662014.46162014
-2178	1662017.28674979
-2177.6	1662020.12629902
-2177.2	1662022.91944934
-2176.8	1662025.66773599
-2176.4	1662028.44779376
-2176	1662031.20917302
-2175.6	1662033.94561823
-2175.2	1662036.69385312
-2174.8	1662039.50720913
-2174.4	1662042.11558313
-2174	1662044.99927483
-2173.6	1662047.57522149
-2173.2	1662050.32631731
-2172.8	1662052.99742873
-2172.4	1662055.64074675
-2172	1662058.339445
-2171.6	1662060.99789953
-2171.2	1662063.65761185
-2170.8	1662066.4527659
-2170.4	1662069.01078042
-2170	1662071.65779754
-2169.6	1662074.35671638
-2169.2	1662076.9107867
-2168.8	1662079.51112626
-2168.4	1662082.20408932
-2168	1662084.89372602
-2167.6	1662087.46399178
-2167.2	1662090.07205433
-2166.8	1662092.68793847
-2166.4	1662095.24330695
-2166	1662097.82629259
-2165.6	1662100.51234038
-2165.2	1662103.1705005
-2164.8	1662105.8089962
-2164.4	1662108.35946085
-2164	1662110.96230213
-2163.6	1662113.50982378
-2163.2	1662116.01499245
-2162.8	1662118.55464282
-2162.4	1662121.07125175
-2162	1662123.54035356
-2161.6	1662126.04689738
-2161.2	1662128.52466069
-2160.8	1662131.02031244
-2160.4	1662133.55352743
-2160	1662136.0203449
-2159.6	1662138.40355063
-2159.2	1662140.78036947
-2158.8	1662143.1569157
-2158.4	1662145.5263315
-2158	1662148.01567831
-2157.6	1662150.33782595
-2157.2	1662152.82734257
-2156.8	1662155.25365118
-2156.4	1662157.62933535
-2156	1662160.04678473
-2155.6	1662162.42231079
-2155.2	1662164.91257059
-2154.8	1662167.37197405
