# LinearChain_N256_E-0.4_c4_PerXYZ128_Solvent_007v010.bfm
# MCS: 1469000000
# f0: 1.01
# f: 1.00000015183001
# Iteration16
# histogram: [-30001.05 ; 1.05 ; 300021 ]
# 
-1749.6	48832.88224288
-1749.2	48834.8580007763
-1748.8	48836.8134620888
-1748.4	48838.7827269574
-1748	48840.7541206047
-1747.6	48842.7256435327
-1747.2	48844.6879239873
-1746.8	48846.6572734413
-1746.4	48848.5972800805
-1746	48850.5486756394
-1745.6	48852.502453167
-1745.2	48854.4615164096
-1744.8	48856.412702089
-1744.4	48858.3523281887
-1744	48860.299859494
-1743.6	48862.2444681768
-1743.2	48864.1860628243
-1742.8	48866.1357232993
-1742.4	48868.077640481
-1742	48870.015432998
-1741.6	48871.953320409
-1741.2	48873.8811360219
-1740.8	48875.8175549438
-1740.4	48877.739564847
-1740	48879.6599873753
-1739.6	48881.5876089093
-1739.2	48883.524613361
-1738.8	48885.4607507492
-1738.4	48887.3814254298
-1738	48889.3135554949
-1737.6	48891.2403566786
-1737.2	48893.153318955
-1736.8	48895.0733578681
-1736.4	48896.9763665915
-1736	48898.8866430562
-1735.6	48900.8085788949
-1735.2	48902.717463642
-1734.8	48904.6276345251
-1734.4	48906.5409411482
-1734	48908.4505442016
-1733.6	48910.370823275
-1733.2	48912.2597568628
-1732.8	48914.155101155
-1732.4	48916.0558836066
-1732	48917.9612054903
-1731.6	48919.8603404759
-1731.2	48921.7496961425
-1730.8	48923.6470334215
-1730.4	48925.5340629253
-1730	48927.4244800318
-1729.6	48929.3171063395
-1729.2	48931.2104696265
-1728.8	48933.1019376794
-1728.4	48934.9837151862
-1728	48936.8638379847
-1727.6	48938.7509223456
-1727.2	48940.6351169167
-1726.8	48942.5194492318
-1726.4	48944.3919781868
-1726	48946.2809057579
-1725.6	48948.167830372
-1725.2	48950.0320569693
-1724.8	48951.9068509421
-1724.4	48953.7779888891
-1724	48955.6641690538
-1723.6	48957.5521858779
-1723.2	48959.4261219491
-1722.8	48961.3088514231
-1722.4	48963.1835052369
-1722	48965.065201831
-1721.6	48966.9416129389
-1721.2	48968.8127530309
-1720.8	48970.6924649721
-1720.4	48972.5774412324
-1720	48974.4457097213
-1719.6	48976.3194692825
-1719.2	48978.198570794
-1718.8	48980.0624872131
-1718.4	48981.9233904343
-1718	48983.8160446632
-1717.6	48985.6843412185
-1717.2	48987.5536305822
-1716.8	48989.4223150411
-1716.4	48991.2740576515
-1716	48993.1403909667
-1715.6	48994.9949327642
-1715.2	48996.8437564023
-1714.8	48998.7131795843
-1714.4	49000.5689528517
-1714	49002.4136166814
-1713.6	49004.2675500851
-1713.2	49006.1250374783
-1712.8	49007.9832645738
-1712.4	49009.8401736707
-1712	49011.686006317
-1711.6	49013.5413884707
-1711.2	49015.3798826487
-1710.8	49017.2370935147
-1710.4	49019.0843748554
-1710	49020.9191354605
-1709.6	49022.7760029597
-1709.2	49024.6212200347
-1708.8	49026.4647612658
-1708.4	49028.3127399308
-1708	49030.158091
-1707.6	49031.999754283
-1707.2	49033.8314137734
-1706.8	49035.6720123031
-1706.4	49037.5077130366
