-0 0 0 0 -nan -nan -nan 20 0.0295975 0.0304575 0.0295815 0.00147987 0.000526428 3.8147e-05
-0.01 -0.00080725 2.49595e-05 2.43078e-05 0.080725 1.96698e-05 0.00100906 20 0.030185 0.031075 0.0301639 0.00150925 0.000526428 3.8147e-05
-1 -2.39346 14.4573 8.72868 2.39346 0.000583202 0.0299183 20 0.669995 1.09804 0.649147 0.0334998 0.000526428 3.8147e-05
-2 -92.2349 8817.07 309.801 46.1174 0.0112372 0.576468 20 11.7366 142.659 4.91091 0.586831 0.000526428 3.8147e-05
-3 -235.601 55564.4 56.5259 78.5337 0.0191359 0.981671 20 19.682 387.751 0.370508 0.9841 0.000526428 3.8147e-05
-4 -319.856 102309 1.4611 79.9639 0.0194844 0.999549 20 19.9976 399.906 0.00241166 0.999879 0.000526428 3.8147e-05
-6 -479.502 229962 40.2161 79.9169 0.0194729 0.998962 20 19.9794 399.245 0.0697296 0.998969 0.000526428 3.8147e-05
-8 -639.476 408961 31.5072 79.9345 0.0194772 0.999181 20 19.9836 399.376 0.030767 0.999182 0.000526428 3.8147e-05
