-0 0 0 0 -nan -nan -nan 1026 1.51481 3.80382 1.50917 0.00147642 0.00244522 0.00195694
-0.01 -0.0416418 0.00297804 0.00124401 4.16418 0.00101466 0.00101466 1026 1.56197 3.99478 1.55501 0.00152239 0.00244522 0.00195694
-1 -115.028 13630.3 398.905 115.028 0.0280282 0.0280282 1026 32.2087 1066.94 29.5393 0.0313925 0.00244522 0.00195694
-2 -3247.74 1.05573e+07 9507.12 1623.87 0.39568 0.39568 1026 413.383 171036 150.503 0.402907 0.00244522 0.00195694
-3 -10044.7 1.0091e+08 13180.4 3348.25 0.815849 0.815849 1026 839.216 704375 91.0304 0.81795 0.00244522 0.00195694
-4 -15590.5 2.43112e+08 46963.7 3897.64 0.949716 0.949716 1026 974.762 950344 183.439 0.95006 0.00244522 0.00195694
-6 -24242.7 5.87955e+08 247483 4040.45 0.984514 0.984514 1026 1010.12 1.02077e+06 429.647 0.984522 0.00244522 0.00195694
-8 -32390.9 1.04962e+09 445384 4048.87 0.986566 0.986566 1026 1012.22 1.02502e+06 434.943 0.986567 0.00244522 0.00195694
