1.000000000000000056e-01 1.421388890594243781e+00
1.019980399607992166e-01 1.496333522902804081e+00
1.039960799215984416e-01 1.572612416616418596e+00
1.059941198823976527e-01 1.650267657205457983e+00
1.079921598431968777e-01 1.729350600376408753e+00
1.099901998039960888e-01 1.809922581513274897e+00
1.119882397647952998e-01 1.892053789465584002e+00
1.139862797255945248e-01 1.975823824272783025e+00
1.159843196863937359e-01 2.061321161761513920e+00
1.179823596471929470e-01 2.148643749004946368e+00
1.199803996079921720e-01 2.237898566882170925e+00
1.219784395687913831e-01 2.329202140593044756e+00
1.239764795295905941e-01 2.422681003031392333e+00
1.259745194903898191e-01 2.518471470461172590e+00
1.279725594511890441e-01 2.616721064306799516e+00
1.299705994119882413e-01 2.717588169857828806e+00
1.319686393727874663e-01 2.821243096569038045e+00
1.339666793335866912e-01 2.927869007244844113e+00
1.359647192943859162e-01 3.037662405805825028e+00
1.379627592551851134e-01 3.150834487556679164e+00
1.399607992159843384e-01 3.267611892968394383e+00
1.419588391767835356e-01 3.388238033374889824e+00
1.439568791375827606e-01 3.512974512604872146e+00
1.459549190983819855e-01 3.642102484699559106e+00
1.479529590591812105e-01 3.775924416828901897e+00
1.499509990199804077e-01 3.914765675167849235e+00
1.519490389807796327e-01 4.058976760048648380e+00
1.539470789415788299e-01 4.208935393914314815e+00
1.559451189023780548e-01 4.365049047341292621e+00
1.579431588631772798e-01 4.527757308001891801e+00
1.599411988239765048e-01 4.697535577771831505e+00
1.619392387847757020e-01 4.874897759526327867e+00
1.639372787455749270e-01 5.060400438322557370e+00
1.659353187063741242e-01 5.254646920343607697e+00
1.679333586671733491e-01 5.458291871330598788e+00
1.699313986279725741e-01 5.672046836095446132e+00
1.719294385887717991e-01 5.896686029196300360e+00
1.739274785495710240e-01 6.133053077097555317e+00
1.759255185103702213e-01 6.382068695516993628e+00
1.779235584711694462e-01 6.644739223016288499e+00
1.799215984319686434e-01 6.922166500388439836e+00
1.819196383927678684e-01 7.215559001585847732e+00
1.839176783535670934e-01 7.526244225698331292e+00
1.859157183143663183e-01 7.855683710459294034e+00
1.879137582751655156e-01 8.205489138925511128e+00
1.899117982359647405e-01 8.577441568822630202e+00
1.919098381967639377e-01 8.973513119360520207e+00
1.939078781575631627e-01 9.395892002232157481e+00
1.959059181183623877e-01 9.847011321905746684e+00
1.979039580791616126e-01 1.032958236336896540e+01
1.999019980399608376e-01 1.084663289185703405e+01
2.019000380007600348e-01 1.140155147586223094e+01
2.038980779615592598e-01 1.199813906321337242e+01
2.058961179223584570e-01 1.264066804932876131e+01
2.078941578831576820e-01 1.333395165309375052e+01
2.098921978439569069e-01 1.408342413296389672e+01
2.118902378047561319e-01 1.489523431892424554e+01
2.138882777655553291e-01 1.577635425002327985e+01
2.158863177263545541e-01 1.673470671748346916e+01
2.178843576871537513e-01 1.777931356306996946e+01
2.198823976479529763e-01 1.892047026283184508e+01
2.218804376087522012e-01 2.016995035113308177e+01
2.238784775695514262e-01 2.154124655651953546e+01
2.258765175303506234e-01 2.304985518864267746e+01
2.278745574911498484e-01 2.471361327050915691e+01
2.298725974519490733e-01 2.655309939130041741e+01
2.318706374127482706e-01 2.859211168639500400e+01
2.338686773735474955e-01 3.085824118774327474e+01
2.358667173343467205e-01 3.338356149815573559e+01
2.378647572951459177e-01 3.620546217479877527e+01
2.398627972559451427e-01 3.936765934278975010e+01
2.418608372167443676e-01 4.292142553542507244e+01
2.438588771775435926e-01 4.692708893825110295e+01
2.458569171383427898e-01 5.145586229285174795e+01
2.478549570991420148e-01 5.659207246096728738e+01
2.498529970599412398e-01 6.243586705559357597e+01
2.518510370207404092e-01 6.910647987419156379e+01
2.538490769815396897e-01 7.674612708572819031e+01
2.558471169423388591e-01 8.552458132317826767e+01
2.578451569031380841e-01 9.564441392309132084e+01
2.598431968639373091e-01 1.073467913773708347e+02
2.618412368247365341e-01 1.209175383211119197e+02
2.638392767855357590e-01 1.366929093194495692e+02
2.658373167463349285e-01 1.550641167457905283e+02
2.678353567071342090e-01 1.764791300807639800e+02
2.698333966679333784e-01 2.014396049281825185e+02
2.718314366287326034e-01 2.304901026655526834e+02
2.738294765895318283e-01 2.641962276905690601e+02
2.758275165503309978e-01 3.031083204394109316e+02
2.778255565111302783e-01 3.477085129615434198e+02
2.798235964719294477e-01 3.983420769929521157e+02
2.818216364327287282e-01 4.551398441474639185e+02
2.838196763935278977e-01 5.179472988579958610e+02
2.858177163543271226e-01 5.862866380879576127e+02
2.878157563151263476e-01 6.593873424636293521e+02
2.898137962759255171e-01 7.363227424784751065e+02
2.918118362367247975e-01 8.162773513115132573e+02
2.938098761975239670e-01 8.989365681752544788e+02
2.958079161583231920e-01 9.849367000339041169e+02
2.978059561191224169e-01 1.076248394599824223e+03
2.998039960799216419e-01 1.176310535749072642e+03
3.018020360407208669e-01 1.289715620609639245e+03
3.038000760015200363e-01 1.421314218468522768e+03
3.057981159623193168e-01 1.574795031174035557e+03
3.077961559231184863e-01 1.751076161356077819e+03
3.097941958839177112e-01 1.946980656435792071e+03
3.117922358447169362e-01 2.154275293062791206e+03
3.137902758055161612e-01 2.358355802853820933e+03
3.157883157663153861e-01 2.536276469388873011e+03
3.177863557271145556e-01 2.657164858801933406e+03
3.197843956879138361e-01 2.690972768334865577e+03
3.217824356487130055e-01 2.625456265926080960e+03
3.237804756095122305e-01 2.478145366456318243e+03
3.257785155703114555e-01 2.289629091917057849e+03
3.277765555311106249e-01 2.102890957080895532e+03
3.297745954919099054e-01 1.945950056215560835e+03
3.317726354527090749e-01 1.827316124706691426e+03
3.337706754135082998e-01 1.741202800356618582e+03
3.357687153743075248e-01 1.675692079031092817e+03
3.377667553351067498e-01 1.619523369352737973e+03
3.397647952959059747e-01 1.565982346823020862e+03
3.417628352567051442e-01 1.513872856632567391e+03
3.437608752175044247e-01 1.466355836121283119e+03
3.457589151783035941e-01 1.428833331135891513e+03
3.477569551391028191e-01 1.406947982594812856e+03
3.497549950999020441e-01 1.405266563253818731e+03
3.517530350607012135e-01 1.426677078662859685e+03
3.537510750215004940e-01 1.472224838585447060e+03
3.557491149822996634e-01 1.541073000946556476e+03
3.577471549430989439e-01 1.630394504980772581e+03
3.597451949038981134e-01 1.735216091552631724e+03
3.617432348646973939e-01 1.848622776960037072e+03
3.637412748254965633e-01 1.963742398662436472e+03
3.657393147862957328e-01 2.082188789748011459e+03
3.677373547470950133e-01 2.244271031562756889e+03
3.697353947078941827e-01 2.626031172159367088e+03
3.717334346686934632e-01 3.790924215000000913e+03
